"member","variable","h","point","lo90","hi90","origin_date"
"small_unres","cpi_inflation",1,0.826325194601546,0.525269008080155,1.11416311127087,2026-01-01
"small_unres","cpi_inflation",2,0.830118371629594,0.52015569456291,1.10906113863043,2026-01-01
"small_unres","cpi_inflation",3,0.806405447818842,0.470162477044814,1.1326406871579,2026-01-01
"small_unres","cpi_inflation",4,0.79674503916671,0.449724639608289,1.08884414509981,2026-01-01
"small_unres","cpi_inflation",5,0.771271836562839,0.448061887960404,1.09593339107098,2026-01-01
"small_unres","cpi_inflation",6,0.777170023229975,0.459206006426248,1.09775515409945,2026-01-01
"small_unres","cpi_inflation",7,0.761511736588234,0.408481453150695,1.07202589425816,2026-01-01
"small_unres","cpi_inflation",8,0.739708480504612,0.38944287857567,1.05959199018917,2026-01-01
"small_unres","cpi_inflation",9,0.746290460529723,0.401681286802793,1.1317699478364,2026-01-01
"small_unres","cpi_inflation",10,0.748931013760063,0.382937710915398,1.08874723233104,2026-01-01
"small_unres","cpi_inflation",11,0.732669171122411,0.365118738102903,1.09140260754931,2026-01-01
"small_unres","cpi_inflation",12,0.724429012813651,0.40309268880847,1.0982543812779,2026-01-01
"small_unres","unemp_rate",1,4.20261398785057,3.91368322185837,4.47842816162615,2026-01-01
"small_unres","unemp_rate",2,4.20572544719479,3.7985977870684,4.62045329590893,2026-01-01
"small_unres","unemp_rate",3,4.2455001382661,3.69561283561606,4.73561797381485,2026-01-01
"small_unres","unemp_rate",4,4.24397586600795,3.60116424438533,4.83361819143693,2026-01-01
"small_unres","unemp_rate",5,4.2732043321623,3.47499360607391,5.0035251299585,2026-01-01
"small_unres","unemp_rate",6,4.28097283213166,3.48307723465966,5.04445209835276,2026-01-01
"small_unres","unemp_rate",7,4.29367930677907,3.29976671460827,5.15467801608455,2026-01-01
"small_unres","unemp_rate",8,4.30871454153078,3.25033572036164,5.18735814612928,2026-01-01
"small_unres","unemp_rate",9,4.30828381683174,3.23751355320115,5.26412866903948,2026-01-01
"small_unres","unemp_rate",10,4.29175992193195,3.21496161513355,5.21179179960917,2026-01-01
"small_unres","unemp_rate",11,4.2627875847685,3.18742763341699,5.27404748802122,2026-01-01
"small_unres","unemp_rate",12,4.26956867366818,3.15986890005627,5.29721243260645,2026-01-01
"small_unres","cash_rate",1,3.8717155678932,3.46181886165804,4.28363199104774,2026-01-01
"small_unres","cash_rate",2,3.87924494126403,3.10937771562463,4.56299753844196,2026-01-01
"small_unres","cash_rate",3,3.85519630934601,2.75258451231421,4.85503716108232,2026-01-01
"small_unres","cash_rate",4,3.81753140428925,2.50870541783921,5.04904986056595,2026-01-01
"small_unres","cash_rate",5,3.77017902046982,2.36222154796723,5.23626454778648,2026-01-01
"small_unres","cash_rate",6,3.74475972522661,1.99769134392607,5.63740390198197,2026-01-01
"small_unres","cash_rate",7,3.73658496518954,1.7420673055659,5.65819550573816,2026-01-01
"small_unres","cash_rate",8,3.63924377162861,1.7667918485487,5.86874441364091,2026-01-01
"small_unres","cash_rate",9,3.69798693642902,1.60966556881622,5.86936605521566,2026-01-01
"small_unres","cash_rate",10,3.60593385881257,1.55369507901467,5.77912282781083,2026-01-01
"small_unres","cash_rate",11,3.68013378387747,1.25942687244004,5.8815544067373,2026-01-01
"small_unres","cash_rate",12,3.68758163752641,1.30086420184953,5.82944358677121,2026-01-01
"rw","gdp_growth",1,0.307202296857484,-0.827927041203387,1.26881939749088,2026-01-01
"rw","gdp_growth",2,0.2738556956214,-1.23188828568708,1.74704155594297,2026-01-01
"rw","gdp_growth",3,0.371191739253477,-1.47980141045751,2.04560572452923,2026-01-01
"rw","gdp_growth",4,0.288986096025238,-1.83792742825583,2.32433634866847,2026-01-01
"rw","gdp_growth",5,0.177499934139979,-2.0419961930758,2.67842779482835,2026-01-01
"rw","gdp_growth",6,0.233606679837052,-2.21252271860967,2.85801249045687,2026-01-01
"rw","gdp_growth",7,0.357161904099392,-2.55573651073521,3.02864420068157,2026-01-01
"rw","gdp_growth",8,0.341156681769898,-2.6763959747401,3.20552267890299,2026-01-01
"rw","gdp_growth",9,0.335146125395514,-2.87763843354256,3.72432079177302,2026-01-01
"rw","gdp_growth",10,0.349796923447868,-2.93696950378123,3.7087113363013,2026-01-01
"rw","gdp_growth",11,0.303989356931007,-3.03192746946234,3.72444030211554,2026-01-01
"rw","gdp_growth",12,0.391687126973217,-3.12800437522586,4.1402919446059,2026-01-01
"rw","cpi_inflation",1,0.803584723482071,0.540540516318912,1.14381507083555,2026-01-01
"rw","cpi_inflation",2,0.777591535106374,0.39526568887681,1.24133250382962,2026-01-01
"rw","cpi_inflation",3,0.768170776117009,0.349236651314758,1.31826822994168,2026-01-01
"rw","cpi_inflation",4,0.795358920550696,0.22487634423299,1.32484652487152,2026-01-01
"rw","cpi_inflation",5,0.766304636763493,0.167424743817041,1.44632590062476,2026-01-01
"rw","cpi_inflation",6,0.77042076039395,0.0983061770664653,1.4933641546231,2026-01-01
"rw","cpi_inflation",7,0.745016719310225,-0.00150593623926502,1.55449948834465,2026-01-01
"rw","cpi_inflation",8,0.721245369112413,-0.0508326710751211,1.65374026149526,2026-01-01
"rw","cpi_inflation",9,0.724481349526906,-0.0901626375356834,1.74238475808443,2026-01-01
"rw","cpi_inflation",10,0.702760933005139,-0.150553491382842,1.73888609471512,2026-01-01
"rw","cpi_inflation",11,0.694342179422664,-0.206638732352551,1.81899516048961,2026-01-01
"rw","cpi_inflation",12,0.727135961254439,-0.322710895860862,1.8603849744203,2026-01-01
"rw","unemp_rate",1,4.21458348014887,3.97172608648767,4.55784995311713,2026-01-01
"rw","unemp_rate",2,4.24261742095408,3.81002000629838,4.65176751383641,2026-01-01
"rw","unemp_rate",3,4.19878053855548,3.73083796766935,4.76963367155379,2026-01-01
"rw","unemp_rate",4,4.26259128493827,3.68157647266167,4.83063856542182,2026-01-01
"rw","unemp_rate",5,4.23343687904555,3.56392479420482,4.89533424558382,2026-01-01
"rw","unemp_rate",6,4.25300941890417,3.53863081133452,4.95014320074261,2026-01-01
"rw","unemp_rate",7,4.2465522920449,3.34631251813037,5.00454373948396,2026-01-01
"rw","unemp_rate",8,4.26947362842903,3.30661494086486,4.96317272308984,2026-01-01
"rw","unemp_rate",9,4.24926930649301,3.32951758691525,5.02494322567327,2026-01-01
"rw","unemp_rate",10,4.26920038641642,3.29706639825089,5.06243339842376,2026-01-01
"rw","unemp_rate",11,4.28279699129097,3.2327595294051,5.19985966605268,2026-01-01
"rw","unemp_rate",12,4.2575739793684,3.25357196337217,5.25714836910347,2026-01-01
"rw","cash_rate",1,3.80951683699469,3.28994556520775,4.34519730482042,2026-01-01
"rw","cash_rate",2,3.80948430212051,3.05515618203084,4.57359042775621,2026-01-01
"rw","cash_rate",3,3.79746576347045,2.79093645366986,4.7423583788636,2026-01-01
"rw","cash_rate",4,3.82562971436574,2.71987715959297,4.91292180828429,2026-01-01
"rw","cash_rate",5,3.87031705633265,2.59869963800872,5.07042495024176,2026-01-01
"rw","cash_rate",6,3.86874123577409,2.52134867860547,5.19838083007301,2026-01-01
"rw","cash_rate",7,3.78555661221964,2.35498618995367,5.32131619356116,2026-01-01
"rw","cash_rate",8,3.86976485962735,2.2721550157806,5.46170828193133,2026-01-01
"rw","cash_rate",9,3.80989921798141,2.14528935073158,5.50235315526987,2026-01-01
"rw","cash_rate",10,3.91668522144859,1.98798614845606,5.48054966590737,2026-01-01
"rw","cash_rate",11,3.83046902152286,2.01111970509339,5.60032232124013,2026-01-01
"rw","cash_rate",12,3.86043333728355,1.977851339682,5.81347437619745,2026-01-01
"ar4","gdp_growth",1,0.78911014392332,-0.0703575503553646,1.50872305676335,2026-01-01
"ar4","gdp_growth",2,0.666785288449155,-0.144904110998907,1.44771120374288,2026-01-01
"ar4","gdp_growth",3,0.770234476662677,-0.0986393198708189,1.56448943291253,2026-01-01
"ar4","gdp_growth",4,0.694558760420671,-0.141295440949393,1.45810478235823,2026-01-01
"ar4","gdp_growth",5,0.69786708200161,-0.0626592988462505,1.58092036402985,2026-01-01
"ar4","gdp_growth",6,0.713608761050277,-0.122601517385462,1.49691916342263,2026-01-01
"ar4","gdp_growth",7,0.718647929125753,-0.131792037238385,1.42587534281182,2026-01-01
"ar4","gdp_growth",8,0.63720385905276,-0.0929553679822928,1.44477747200349,2026-01-01
"ar4","gdp_growth",9,0.771217964637674,-0.146114482870031,1.47001091090381,2026-01-01
"ar4","gdp_growth",10,0.729349778294318,-0.146394633886067,1.61158121847307,2026-01-01
"ar4","gdp_growth",11,0.705885582021193,-0.0929563670264347,1.50673886023653,2026-01-01
"ar4","gdp_growth",12,0.758788000799214,-0.0432273735917352,1.53831126224728,2026-01-01
"ar4","cpi_inflation",1,0.737003267480687,0.457403222379731,1.04098031060768,2026-01-01
"ar4","cpi_inflation",2,0.757304455888809,0.393038692443647,1.04456121292588,2026-01-01
"ar4","cpi_inflation",3,0.683767888874386,0.365169964688693,1.00446809394888,2026-01-01
"ar4","cpi_inflation",4,0.698834463371337,0.355152447935429,1.00354470560965,2026-01-01
"ar4","cpi_inflation",5,0.688876868984301,0.368608010528271,1.05978246564511,2026-01-01
"ar4","cpi_inflation",6,0.675904078187022,0.349967921424375,1.02244639052422,2026-01-01
"ar4","cpi_inflation",7,0.66676517631903,0.357151323394489,0.955722876214048,2026-01-01
"ar4","cpi_inflation",8,0.648226862144881,0.363826534620502,0.956726441031556,2026-01-01
"ar4","cpi_inflation",9,0.662080439283163,0.33540180628329,0.972509227262839,2026-01-01
"ar4","cpi_inflation",10,0.671326343351695,0.352185644962546,0.991591330411802,2026-01-01
"ar4","cpi_inflation",11,0.669581307260201,0.37783044470625,0.93201585272672,2026-01-01
"ar4","cpi_inflation",12,0.661032506176498,0.353025453637867,0.980648987499509,2026-01-01
"ar4","unemp_rate",1,4.28418105286723,3.99967044321732,4.60267517960314,2026-01-01
"ar4","unemp_rate",2,4.3557807930691,3.91511342779905,4.80558147551126,2026-01-01
"ar4","unemp_rate",3,4.40988801362593,3.9165643194162,5.01558399683124,2026-01-01
"ar4","unemp_rate",4,4.46152864690715,3.85345391862934,5.126821890374,2026-01-01
"ar4","unemp_rate",5,4.52789974941577,3.86302898855224,5.26241243489283,2026-01-01
"ar4","unemp_rate",6,4.56197742496364,3.85574751526227,5.31953995690181,2026-01-01
"ar4","unemp_rate",7,4.60780402226173,3.89202076763153,5.43565305539164,2026-01-01
"ar4","unemp_rate",8,4.64559849867123,3.83692160185261,5.48893906991736,2026-01-01
"ar4","unemp_rate",9,4.66275736086263,3.71968504256404,5.588994084035,2026-01-01
"ar4","unemp_rate",10,4.6765666813794,3.78301514694517,5.64608312884202,2026-01-01
"ar4","unemp_rate",11,4.70712524795881,3.85469973112509,5.62712214519583,2026-01-01
"ar4","unemp_rate",12,4.71617007369821,3.86860516625884,5.68182183931952,2026-01-01
"ar4","cash_rate",1,3.84556838015299,3.32117158707965,4.3151233822883,2026-01-01
"ar4","cash_rate",2,3.8440774078895,2.99938225006659,4.72413492636151,2026-01-01
"ar4","cash_rate",3,3.86733831757424,2.67021141597417,4.95432143792454,2026-01-01
"ar4","cash_rate",4,3.8459939483451,2.42004899001849,5.23923880078554,2026-01-01
"ar4","cash_rate",5,3.83511565432054,2.1024731079716,5.44061873320195,2026-01-01
"ar4","cash_rate",6,3.8356810223277,1.94527311203782,5.56801577118507,2026-01-01
"ar4","cash_rate",7,3.76867802766327,1.89690160141938,5.62361581046189,2026-01-01
"ar4","cash_rate",8,3.74978855307817,1.78196716141187,5.82573808840258,2026-01-01
"ar4","cash_rate",9,3.78357411819864,1.50113042149627,5.91901466389241,2026-01-01
"ar4","cash_rate",10,3.68645234216994,1.46868295594381,5.94916395599574,2026-01-01
"ar4","cash_rate",11,3.69577740967594,1.4225576645941,6.06089213029109,2026-01-01
"ar4","cash_rate",12,3.64748873492752,1.35662061923449,5.9170029188084,2026-01-01
"ucsv","gdp_growth",1,0.442151189351579,-0.260638768077971,1.27286167853534,2026-01-01
"ucsv","gdp_growth",2,0.490002607857256,-0.438457111204686,1.3064760404153,2026-01-01
"ucsv","gdp_growth",3,0.486963668762273,-0.384446494362714,1.3311763132445,2026-01-01
"ucsv","gdp_growth",4,0.463881410551371,-0.486268221079596,1.39926133118091,2026-01-01
"ucsv","gdp_growth",5,0.445899475623439,-0.363817229567752,1.38671463187265,2026-01-01
"ucsv","gdp_growth",6,0.46322009333298,-0.366274661708723,1.47732133620089,2026-01-01
"ucsv","gdp_growth",7,0.477967914903358,-0.526975908792452,1.4159409327057,2026-01-01
"ucsv","gdp_growth",8,0.61257624746271,-0.448904683624537,1.53429828234391,2026-01-01
"ucsv","gdp_growth",9,0.496372382887031,-0.426193371556528,1.42879322040693,2026-01-01
"ucsv","gdp_growth",10,0.544442068514614,-0.417536706723604,1.49333214128976,2026-01-01
"ucsv","gdp_growth",11,0.505565643370752,-0.465424387766238,1.51015277712675,2026-01-01
"ucsv","gdp_growth",12,0.514766028177376,-0.648533375824949,1.53190760710637,2026-01-01
"ucsv","cpi_inflation",1,0.830965669201537,0.552912519364557,1.18711184586759,2026-01-01
"ucsv","cpi_inflation",2,0.822808793098131,0.482405211786055,1.15800360899677,2026-01-01
"ucsv","cpi_inflation",3,0.825401600207729,0.382174842260808,1.22171709807893,2026-01-01
"ucsv","cpi_inflation",4,0.792205537861192,0.408282648054282,1.24619782996389,2026-01-01
"ucsv","cpi_inflation",5,0.819954188908864,0.358524586457924,1.19651787039178,2026-01-01
"ucsv","cpi_inflation",6,0.800657783320514,0.318610713341555,1.26308738495785,2026-01-01
"ucsv","cpi_inflation",7,0.839690576492946,0.332542237248121,1.25766789328061,2026-01-01
"ucsv","cpi_inflation",8,0.800379951059483,0.242651984020484,1.31239476993354,2026-01-01
"ucsv","cpi_inflation",9,0.828196502258497,0.299749926847058,1.33925529648334,2026-01-01
"ucsv","cpi_inflation",10,0.811972373511,0.259392875336438,1.41163964614577,2026-01-01
"ucsv","cpi_inflation",11,0.822201771499844,0.223852809564268,1.40627405762428,2026-01-01
"ucsv","cpi_inflation",12,0.841287551388347,0.243668441204788,1.44209930994892,2026-01-01
"ucsv","unemp_rate",1,4.22722132292304,3.85065877068363,4.58192617443803,2026-01-01
"ucsv","unemp_rate",2,4.2120642048879,3.7510029393584,4.71635398412364,2026-01-01
"ucsv","unemp_rate",3,4.24031545545052,3.57829441319249,4.80560076993153,2026-01-01
"ucsv","unemp_rate",4,4.21386191439965,3.55578447592948,4.91129899689887,2026-01-01
"ucsv","unemp_rate",5,4.25996950054008,3.45859160409297,4.93695924568188,2026-01-01
"ucsv","unemp_rate",6,4.24564233203587,3.34869402269944,5.08645826097309,2026-01-01
"ucsv","unemp_rate",7,4.25170264400695,3.32434314236095,5.02370500785689,2026-01-01
"ucsv","unemp_rate",8,4.30024388343562,3.33641510785398,5.07608164702649,2026-01-01
"ucsv","unemp_rate",9,4.28340096576024,3.24620014707177,5.34311228634788,2026-01-01
"ucsv","unemp_rate",10,4.28040969730818,3.16558177532547,5.36265036402764,2026-01-01
"ucsv","unemp_rate",11,4.30484024055811,2.99882648113905,5.33479495784162,2026-01-01
"ucsv","unemp_rate",12,4.28455044344749,3.06914819998688,5.43342853989174,2026-01-01
"ucsv","cash_rate",1,3.82621408425428,3.1893222977938,4.37254296658631,2026-01-01
"ucsv","cash_rate",2,3.83025104684827,3.04459452702277,4.63704819809524,2026-01-01
"ucsv","cash_rate",3,3.78170446001088,2.78730628528576,4.89802970036396,2026-01-01
"ucsv","cash_rate",4,3.80300925021608,2.74317442307089,5.08442750628418,2026-01-01
"ucsv","cash_rate",5,3.8447703120606,2.40749695553924,5.13521106095685,2026-01-01
"ucsv","cash_rate",6,3.82280497761603,2.4510570789815,5.24224419210892,2026-01-01
"ucsv","cash_rate",7,3.81819538760238,2.41019829100055,5.40436563072023,2026-01-01
"ucsv","cash_rate",8,3.86034070417957,2.35891317539429,5.5745658739665,2026-01-01
"ucsv","cash_rate",9,3.80306001102496,2.24110312742183,5.72814304913472,2026-01-01
"ucsv","cash_rate",10,3.84328066960441,2.17619597441472,5.78127212690986,2026-01-01
"ucsv","cash_rate",11,3.84038479271138,1.95051586961704,5.87126544541946,2026-01-01
"ucsv","cash_rate",12,3.79734145450651,1.99151815544277,5.86459801454464,2026-01-01
"ucmean","gdp_growth",1,0.686028633473149,-0.0722420720966463,1.60869531355555,2026-01-01
"ucmean","gdp_growth",2,0.698260970080012,-0.102102278930024,1.52725445351065,2026-01-01
"ucmean","gdp_growth",3,0.73888158108274,-0.132104187183192,1.58697415990565,2026-01-01
"ucmean","gdp_growth",4,0.749022660946235,-0.0193574607550654,1.60317903294454,2026-01-01
"ucmean","gdp_growth",5,0.727329664029951,-0.206030467446439,1.53883718134767,2026-01-01
"ucmean","gdp_growth",6,0.734012244161075,-0.0681824044905185,1.60168860172813,2026-01-01
"ucmean","gdp_growth",7,0.6833847762596,-0.140005441405028,1.50178705720307,2026-01-01
"ucmean","gdp_growth",8,0.775536634059198,-0.163435359246214,1.5960331908973,2026-01-01
"ucmean","gdp_growth",9,0.710207197592899,-0.1515828151499,1.5481361840407,2026-01-01
"ucmean","gdp_growth",10,0.692034005800056,-0.27445820279,1.55253571234591,2026-01-01
"ucmean","gdp_growth",11,0.692543259658768,-0.200665878892658,1.59396017737378,2026-01-01
"ucmean","gdp_growth",12,0.754422901528737,-0.0909284991261943,1.52915672591325,2026-01-01
"ucmean","cpi_inflation",1,0.653670614321112,0.264739954689183,1.11782373011571,2026-01-01
"ucmean","cpi_inflation",2,0.687753669680411,0.293260047572446,1.0996172481575,2026-01-01
"ucmean","cpi_inflation",3,0.662343324805923,0.215031742794356,1.02149842194033,2026-01-01
"ucmean","cpi_inflation",4,0.632940019525983,0.244699464736978,1.03601347264325,2026-01-01
"ucmean","cpi_inflation",5,0.667685129771998,0.305357431360741,1.08399624140172,2026-01-01
"ucmean","cpi_inflation",6,0.678168781297978,0.256741438500622,1.06720590557792,2026-01-01
"ucmean","cpi_inflation",7,0.671373296779317,0.263272425612611,1.06987749341344,2026-01-01
"ucmean","cpi_inflation",8,0.670377984914422,0.277248214015049,1.1495419141867,2026-01-01
"ucmean","cpi_inflation",9,0.63486638037252,0.282323703596065,1.0446215438597,2026-01-01
"ucmean","cpi_inflation",10,0.666255439734541,0.263364258884762,1.09336997664371,2026-01-01
"ucmean","cpi_inflation",11,0.682102341553189,0.278109833567251,1.11189525908754,2026-01-01
"ucmean","cpi_inflation",12,0.661547586313642,0.230307682148275,1.02491102538935,2026-01-01
"ucmean","unemp_rate",1,5.37780061666597,3.62220566103049,7.04915726501854,2026-01-01
"ucmean","unemp_rate",2,5.40761714183252,3.96554488960745,7.13267864768026,2026-01-01
"ucmean","unemp_rate",3,5.3924587726968,3.6650274130865,6.9266845867555,2026-01-01
"ucmean","unemp_rate",4,5.40785789983845,3.9469043487244,7.0431945686588,2026-01-01
"ucmean","unemp_rate",5,5.44421360792211,3.91093624431358,7.13676054566625,2026-01-01
"ucmean","unemp_rate",6,5.43702711596576,3.67456728500267,7.09584811147242,2026-01-01
"ucmean","unemp_rate",7,5.52206623356688,3.83328012491029,7.01405314855066,2026-01-01
"ucmean","unemp_rate",8,5.39873312641283,3.935825714742,7.01993996261127,2026-01-01
"ucmean","unemp_rate",9,5.4517223774778,3.63129642979205,6.93906202357946,2026-01-01
"ucmean","unemp_rate",10,5.40897567020445,3.84532597266891,6.98343082044485,2026-01-01
"ucmean","unemp_rate",11,5.61850114118916,4.12576101784297,7.02889685777723,2026-01-01
"ucmean","unemp_rate",12,5.5415632037605,3.88173569276815,7.29253953798782,2026-01-01
"ucmean","cash_rate",1,4.00933331306712,1.10970175815078,7.02921710510137,2026-01-01
"ucmean","cash_rate",2,3.81096074921942,1.48514124467556,6.50171924875272,2026-01-01
"ucmean","cash_rate",3,3.90004695324108,1.40269659830183,6.84187547790213,2026-01-01
"ucmean","cash_rate",4,4.05898231391548,0.978832683484657,6.7325750490867,2026-01-01
"ucmean","cash_rate",5,3.8076102625774,0.990867233898882,6.68070523522579,2026-01-01
"ucmean","cash_rate",6,4.21415715831007,1.57110185233724,6.97470884426553,2026-01-01
"ucmean","cash_rate",7,3.87604404600423,1.14805042156138,6.48010038930667,2026-01-01
"ucmean","cash_rate",8,4.02295092245845,1.07418207508492,6.66041720763859,2026-01-01
"ucmean","cash_rate",9,4.06912908813103,1.27799371221405,6.59910156547908,2026-01-01
"ucmean","cash_rate",10,3.82087427266176,1.56511228347495,6.5222013447398,2026-01-01
"ucmean","cash_rate",11,3.96397667914321,0.997821079723517,6.90080754571623,2026-01-01
"ucmean","cash_rate",12,3.75329794384969,1.3133619989554,6.88759880373865,2026-01-01
