"member","variable","measure","h","logdens","crps","rmse"
"small_tight","gdp_growth","ye",1,-Inf,0.491818733059644,1.26918968906524
"small_tight","gdp_growth","ye",10,-6.76922698597952,0.962406402235103,2.06948871051879
"small_tight","gdp_growth","ye",11,-6.55253876945072,0.953998930545408,2.0683867056486
"small_tight","gdp_growth","ye",12,-6.44967330912441,0.950010528824709,2.06568847158259
"small_tight","gdp_growth","ye",2,-9.98645777859449,0.733753875547872,1.73576011357525
"small_tight","gdp_growth","ye",3,-9.23881140929087,0.864141240787686,1.95721797529365
"small_tight","gdp_growth","ye",4,-5.95224031591407,0.968860146436008,2.05103640892142
"small_tight","gdp_growth","ye",5,-6.687181710565,0.964985268335536,2.04439036589482
"small_tight","gdp_growth","ye",6,-6.13860297444922,0.970980608100468,2.06290829876418
"small_tight","gdp_growth","ye",7,-5.9590102246048,0.970804034178654,2.06381984524624
"small_tight","gdp_growth","ye",8,-6.79168575694995,0.96422503710467,2.07097110544709
"small_tight","gdp_growth","ye",9,-5.41651817168849,0.967864794209457,2.08402015374314
"small_tight","unemp_rate","q",1,-2.72314796628942,0.128020580433404,0.294438647981527
"small_tight","unemp_rate","q",10,-1.8202469657128,0.632752382769792,1.12476422461878
"small_tight","unemp_rate","q",11,-1.75112127543761,0.642159692184626,1.13165359850062
"small_tight","unemp_rate","q",12,-1.64304292956074,0.644429416922366,1.1341111441818
"small_tight","unemp_rate","q",2,-2.54258383439552,0.235241216019417,0.485232464150885
"small_tight","unemp_rate","q",3,-1.96678040942813,0.33770493221332,0.647386581562344
"small_tight","unemp_rate","q",4,-2.15327780176265,0.40919337509159,0.764607175320419
"small_tight","unemp_rate","q",5,-2.43549691218933,0.466140104831458,0.869513988272976
"small_tight","unemp_rate","q",6,-2.319183135983,0.517145833227158,0.96023818189634
"small_tight","unemp_rate","q",7,-2.26633314199594,0.565412540053798,1.04998492749171
"small_tight","unemp_rate","q",8,-2.17476983337023,0.597077024660299,1.09317515674621
"small_tight","unemp_rate","q",9,-2.04557952028319,0.615796039489692,1.11285375955659
"small_unres","cash_rate","q",1,-0.0634225537015661,0.133884373934329,0.252110899059486
"small_unres","cash_rate","q",10,-2.38747854426244,1.37961492042509,2.17457021906085
"small_unres","cash_rate","q",11,-2.47772765187386,1.48847669653191,2.31306022222424
"small_unres","cash_rate","q",12,-2.53440753640585,1.58456132076145,2.43437972293277
"small_unres","cash_rate","q",2,-0.676057016917644,0.261697338193614,0.491772671600717
"small_unres","cash_rate","q",3,-1.05971912929925,0.398433444206029,0.735622510414852
"small_unres","cash_rate","q",4,-1.35249135991725,0.549492628773054,0.994702011960774
"small_unres","cash_rate","q",5,-1.6118076492454,0.704431329058071,1.24206513938086
"small_unres","cash_rate","q",6,-1.8182970302287,0.852107388198022,1.46555740401649
"small_unres","cash_rate","q",7,-1.99088314143547,0.987616399193862,1.6584767673473
"small_unres","cash_rate","q",8,-2.13836112963235,1.11768569062456,1.83584188324386
"small_unres","cash_rate","q",9,-2.27445086480409,1.25448200143514,2.0141952527908
"small_unres","cpi_inflation","cum",10,-19.6014316120289,1.78018789220041,3.34466675472718
"small_unres","cpi_inflation","cum",11,-18.6811978326911,1.99609904373607,3.66124498106215
"small_unres","cpi_inflation","cum",12,-17.1160632845086,2.23071410884477,3.97157698268503
"small_unres","cpi_inflation","cum",2,-1.85237472548549,0.258098310471261,0.555003760315219
"small_unres","cpi_inflation","cum",3,-4.89774254064475,0.408395876581635,0.889691620884144
"small_unres","cpi_inflation","cum",4,-7.67224134440112,0.567960019297185,1.23457535819831
"small_unres","cpi_inflation","cum",5,-11.9668062867749,0.744678445369414,1.58944203094055
"small_unres","cpi_inflation","cum",6,-13.2751600367064,0.927213324538609,1.94365001980175
"small_unres","cpi_inflation","cum",7,-17.0038079288368,1.13260645279723,2.30634821716397
"small_unres","cpi_inflation","cum",8,-18.3048939703887,1.34564507201876,2.66298808079467
"small_unres","cpi_inflation","cum",9,-18.946343596311,1.56236211925585,3.01207877891317
"small_unres","cpi_inflation","q",1,-0.134121338889362,0.137444844053069,0.273325527432863
"small_unres","cpi_inflation","q",10,-5.97743284000431,0.239534256654384,0.450184155032691
"small_unres","cpi_inflation","q",11,-5.34311232985759,0.243141807550979,0.447106457278898
"small_unres","cpi_inflation","q",12,-4.98064402693087,0.246812676788291,0.441042660034567
"small_unres","cpi_inflation","q",2,-1.34358503548478,0.154166489818492,0.323713825234119
"small_unres","cpi_inflation","q",3,-3.91378862339558,0.172762246085986,0.367377373230154
"small_unres","cpi_inflation","q",4,-4.84682108308289,0.187626365235923,0.390830661834613
"small_unres","cpi_inflation","q",5,-8.23564028524013,0.202477249006735,0.413303308201348
"small_unres","cpi_inflation","q",6,-9.79160458817094,0.210436085355851,0.423575042065972
"small_unres","cpi_inflation","q",7,-8.45836929074928,0.226104843964761,0.441921539324301
"small_unres","cpi_inflation","q",8,-8.75959917281408,0.234810548382133,0.449944126766902
"small_unres","cpi_inflation","q",9,-6.87304153019614,0.238372291197407,0.453452470025729
"small_unres","cpi_inflation","ye",1,-0.134121338889362,0.137444844053069,0.273325527432863
"small_unres","cpi_inflation","ye",10,-17.2776776608659,0.906152745168583,1.69718291171892
"small_unres","cpi_inflation","ye",11,-13.4767690904022,0.927198041682771,1.7016703011954
"small_unres","cpi_inflation","ye",12,-11.580884415386,0.946591942167389,1.69227742902857
"small_unres","cpi_inflation","ye",2,-1.85237472548549,0.258098310471261,0.555003760315219
"small_unres","cpi_inflation","ye",3,-4.89774254064475,0.408395876581635,0.889691620884144
"small_unres","cpi_inflation","ye",4,-7.67224134440112,0.567960019297185,1.23457535819831
"small_unres","cpi_inflation","ye",5,-14.161215945112,0.648922673586788,1.38336127963894
"small_unres","cpi_inflation","ye",6,-15.6369951517432,0.709714231375035,1.48319133302236
"small_unres","cpi_inflation","ye",7,-18.6419255271237,0.775860802795564,1.5648162286162
"small_unres","cpi_inflation","ye",8,-21.5247806516848,0.833762724572864,1.62862631036638
"small_unres","cpi_inflation","ye",9,-22.4559048205344,0.873314584330578,1.67118670325732
"small_unres","gdp_growth","cum",10,-3.33169154784575,1.49993500208024,2.80838837287692
"small_unres","gdp_growth","cum",11,-2.89134792514173,1.51281697335215,2.8324312490921
"small_unres","gdp_growth","cum",12,-2.47821871269647,1.51318690094421,2.83918594774859
"small_unres","gdp_growth","cum",2,-9.53199183797,0.741442658526501,1.72782406088512
"small_unres","gdp_growth","cum",3,-7.80195891394669,0.869402558954695,1.92367071331099
"small_unres","gdp_growth","cum",4,-6.21085414585344,0.976476789684597,2.02239638949827
"small_unres","gdp_growth","cum",5,-4.71845915763671,1.07285565963829,2.13096996973028
"small_unres","gdp_growth","cum",6,-4.765502526968,1.24445801065777,2.40837245957901
"small_unres","gdp_growth","cum",7,-4.22495421938992,1.33122436348117,2.55559285589359
"small_unres","gdp_growth","cum",8,-4.74204092117787,1.40332081241976,2.6994210006259
"small_unres","gdp_growth","cum",9,-4.40494464324108,1.45750180107106,2.77811102581949
"small_unres","gdp_growth","q",1,-Inf,0.490192642964723,1.27043540930068
"small_unres","gdp_growth","q",10,-17.6610415077274,0.530776736013258,1.35749665930807
"small_unres","gdp_growth","q",11,-Inf,0.534662201985946,1.36967494237606
"small_unres","gdp_growth","q",12,-Inf,0.54252680095539,1.382397709069
"small_unres","gdp_growth","q",2,-Inf,0.492343216208545,1.26987362804588
"small_unres","gdp_growth","q",3,-Inf,0.497896015402377,1.28393615677253
"small_unres","gdp_growth","q",4,-Inf,0.501080978696267,1.28875855588025
"small_unres","gdp_growth","q",5,-Inf,0.510847320460578,1.30680246496643
"small_unres","gdp_growth","q",6,-Inf,0.509449883624016,1.31476881125979
"small_unres","gdp_growth","q",7,-Inf,0.515254043630598,1.32892629677338
"small_unres","gdp_growth","q",8,-Inf,0.519441130075805,1.34012548070029
"small_unres","gdp_growth","q",9,-17.6327340104107,0.525388967076926,1.35460398192029
"small_unres","gdp_growth","ye",1,-Inf,0.490192642964723,1.27043540930068
"small_unres","gdp_growth","ye",10,-7.1596523735023,0.963249618204515,2.08388139875474
"small_unres","gdp_growth","ye",11,-6.62292103574786,0.960137639945157,2.08547633593118
"small_unres","gdp_growth","ye",12,-7.17057462610401,0.956498240037667,2.0870059915983
"small_unres","gdp_growth","ye",2,-9.53199183796999,0.741442658526501,1.72782406088512
"small_unres","gdp_growth","ye",3,-7.80195891394669,0.869402558954695,1.92367071331099
"small_unres","gdp_growth","ye",4,-6.21085414585344,0.976476789684597,2.02239638949827
"small_unres","gdp_growth","ye",5,-6.28788740634264,0.959461978330616,2.03873194804102
"small_unres","gdp_growth","ye",6,-7.77279203500528,0.94716911750966,2.04144608869628
"small_unres","gdp_growth","ye",7,-6.29140267126901,0.952232106843331,2.05670545634229
"small_unres","gdp_growth","ye",8,-6.51073546210347,0.960192233046479,2.0778186284696
"small_unres","gdp_growth","ye",9,-7.31626101240072,0.960372396188772,2.09317085459092
"small_unres","unemp_rate","q",1,-2.26495423052472,0.125283301209219,0.284552105654286
"small_unres","unemp_rate","q",10,-1.78069919482092,0.612331748461652,1.08336690282461
"small_unres","unemp_rate","q",11,-1.65545987106718,0.620157586814372,1.08802937274035
"small_unres","unemp_rate","q",12,-1.60783303108655,0.622008045545067,1.08820975797769
"small_unres","unemp_rate","q",2,-2.56932480249564,0.229708509365894,0.473746065392156
"small_unres","unemp_rate","q",3,-2.32345675696048,0.327934664564373,0.635512009334972
"small_unres","unemp_rate","q",4,-2.00446872953566,0.401877457550254,0.754451338708564
"small_unres","unemp_rate","q",5,-1.97303257908931,0.458797801768139,0.856978909023691
"small_unres","unemp_rate","q",6,-1.88787624025039,0.508078132694958,0.935582638940058
"small_unres","unemp_rate","q",7,-1.81542020145931,0.549901095547992,1.01398629375775
"small_unres","unemp_rate","q",8,-1.94442834810307,0.581164199586401,1.05541001709438
"small_unres","unemp_rate","q",9,-1.88929428844167,0.602379615366543,1.07600413016594
"ucmean","cash_rate","q",1,-2.59765416902615,1.55369310168678,2.44809799029927
"ucmean","cash_rate","q",10,-3.69328480380604,2.00035891526809,2.8348014513217
"ucmean","cash_rate","q",11,-4.01446935432748,2.01708583723325,2.85119830782135
"ucmean","cash_rate","q",12,-3.87556898394476,2.05804738878047,2.8964090923308
"ucmean","cash_rate","q",2,-2.72531419793272,1.60576126708682,2.48668105625641
"ucmean","cash_rate","q",3,-2.84535558913679,1.69263310549849,2.56186945194255
"ucmean","cash_rate","q",4,-3.02932446044317,1.75110584417116,2.61254007413768
"ucmean","cash_rate","q",5,-3.16161316017727,1.80805590486096,2.63942173702082
"ucmean","cash_rate","q",6,-3.29763384237972,1.85638391742244,2.68608763593983
"ucmean","cash_rate","q",7,-3.44049081361709,1.88596523664029,2.7027964772041
"ucmean","cash_rate","q",8,-3.52440487294756,1.92388514479991,2.74677900770256
"ucmean","cash_rate","q",9,-3.60325375231323,1.96359731946409,2.78717587189073
"ucmean","cpi_inflation","cum",10,-13.5067347769992,2.17918172077077,2.98529633024675
"ucmean","cpi_inflation","cum",11,-17.1224806679975,2.40834940140626,3.22203729392994
"ucmean","cpi_inflation","cum",12,-19.4504116644961,2.63016001459988,3.44562571682125
"ucmean","cpi_inflation","cum",2,-1.30593575396598,0.387334670087937,0.697360999639761
"ucmean","cpi_inflation","cum",3,-2.6537504667658,0.600796817616908,1.02599404400404
"ucmean","cpi_inflation","cum",4,-4.15688640600751,0.812473798248218,1.33801924502273
"ucmean","cpi_inflation","cum",5,-5.39236715253577,1.0292327960603,1.63870545727377
"ucmean","cpi_inflation","cum",6,-6.24333991500926,1.25315705560451,1.92898865220685
"ucmean","cpi_inflation","cum",7,-7.52308419024162,1.49031768472659,2.21315229150459
"ucmean","cpi_inflation","cum",8,-9.46425140920164,1.72337992759905,2.48073060938796
"ucmean","cpi_inflation","cum",9,-11.0562971594066,1.95187837672784,2.74083107873361
"ucmean","cpi_inflation","q",1,-0.226532455005247,0.186605553852904,0.361251869836929
"ucmean","cpi_inflation","q",10,-2.41954443081937,0.226745778915272,0.395707025969179
"ucmean","cpi_inflation","q",11,-2.33792368480559,0.230931380107171,0.400006349812619
"ucmean","cpi_inflation","q",12,-3.34293733494926,0.235358226892586,0.403328837665226
"ucmean","cpi_inflation","q",2,-0.318952091627079,0.196163415476684,0.368288511859999
"ucmean","cpi_inflation","q",3,-0.378445882362338,0.196203825586125,0.369444667700852
"ucmean","cpi_inflation","q",4,-0.482736158286584,0.197912992889908,0.370325709235175
"ucmean","cpi_inflation","q",5,-0.66463534619317,0.202645686152004,0.37460041200771
"ucmean","cpi_inflation","q",6,-0.680476836448492,0.206587178488636,0.379639740587753
"ucmean","cpi_inflation","q",7,-1.04100355520417,0.213290161834574,0.384611933233975
"ucmean","cpi_inflation","q",8,-1.81940065035426,0.215666909981164,0.385399106054926
"ucmean","cpi_inflation","q",9,-2.59655351682221,0.223018511745533,0.391515440442029
"ucmean","cpi_inflation","ye",1,-0.226532455005247,0.186605553852904,0.361251869836929
"ucmean","cpi_inflation","ye",10,-16.4166649256177,0.931694707618996,1.42989636657464
"ucmean","cpi_inflation","ye",11,-17.1137701308663,0.952928017639626,1.44334912938771
"ucmean","cpi_inflation","ye",12,-20.2237450695348,0.97569339009069,1.45982924287449
"ucmean","cpi_inflation","ye",2,-1.30593575396598,0.387334670087937,0.697360999639761
"ucmean","cpi_inflation","ye",3,-2.6537504667658,0.600796817616908,1.02599404400404
"ucmean","cpi_inflation","ye",4,-4.15688640600751,0.812473798248218,1.33801924502273
"ucmean","cpi_inflation","ye",5,-4.46490281505222,0.827585643537314,1.3494994504636
"ucmean","cpi_inflation","ye",6,-5.24369713656751,0.842649839227032,1.36143067655937
"ucmean","cpi_inflation","ye",7,-6.9757971446395,0.865099470786648,1.37912372426936
"ucmean","cpi_inflation","ye",8,-8.69475358083593,0.885260165029065,1.39525266401889
"ucmean","cpi_inflation","ye",9,-14.3835578290143,0.908245443081329,1.41435070965228
"ucmean","gdp_growth","cum",10,-5.42730666694755,1.81868838734394,3.11973355581155
"ucmean","gdp_growth","cum",11,-5.15388267452155,1.91316579662962,3.22985030230386
"ucmean","gdp_growth","cum",12,-4.48903228366384,1.9968230976854,3.31355656040836
"ucmean","gdp_growth","cum",2,-14.5057393924443,0.75255929653161,1.7493912934668
"ucmean","gdp_growth","cum",3,-12.8729720622633,0.910850969157913,1.97599995777041
"ucmean","gdp_growth","cum",4,-8.04219327718014,1.00971328569272,2.07954082801352
"ucmean","gdp_growth","cum",5,-5.71566358904728,1.14408179356748,2.20315641220451
"ucmean","gdp_growth","cum",6,-7.17283734212687,1.36516908430656,2.51862299587209
"ucmean","gdp_growth","cum",7,-6.35850112089033,1.49007717470482,2.70136490430836
"ucmean","gdp_growth","cum",8,-5.32625444797407,1.60748675914061,2.87297582137516
"ucmean","gdp_growth","cum",9,-5.40150865840901,1.71038853867636,3.00443773566202
"ucmean","gdp_growth","q",1,-Inf,0.490641845354349,1.27376096943275
"ucmean","gdp_growth","q",10,-Inf,0.550800518873417,1.37721315813005
"ucmean","gdp_growth","q",11,-Inf,0.55867791908794,1.38635981140869
"ucmean","gdp_growth","q",12,-Inf,0.564677896976754,1.39997378383498
"ucmean","gdp_growth","q",2,-Inf,0.501859642819708,1.28212264986508
"ucmean","gdp_growth","q",3,-Inf,0.497359369727344,1.29217835512201
"ucmean","gdp_growth","q",4,-Inf,0.509778294196909,1.3010507570051
"ucmean","gdp_growth","q",5,-Inf,0.519291012976509,1.31408725679693
"ucmean","gdp_growth","q",6,-Inf,0.520243893613251,1.32384718526473
"ucmean","gdp_growth","q",7,-Inf,0.528664979296897,1.3367416956091
"ucmean","gdp_growth","q",8,-Inf,0.540554524538427,1.35331965364405
"ucmean","gdp_growth","q",9,-Inf,0.53812865873045,1.35917125883308
"ucmean","gdp_growth","ye",1,-Inf,0.490641845354349,1.27376096943275
"ucmean","gdp_growth","ye",10,-8.19108858231352,1.06530676823358,2.17006457654368
"ucmean","gdp_growth","ye",11,-8.89394948479389,1.08802680140426,2.195187822493
"ucmean","gdp_growth","ye",12,-11.1748874812034,1.10234402994413,2.21712232461185
"ucmean","gdp_growth","ye",2,-14.5057393924443,0.75255929653161,1.7493912934668
"ucmean","gdp_growth","ye",3,-12.8729720622634,0.910850969157913,1.97599995777041
"ucmean","gdp_growth","ye",4,-8.04219327718014,1.00971328569272,2.07954082801352
"ucmean","gdp_growth","ye",5,-8.42165423870817,1.0154762351905,2.08999484404687
"ucmean","gdp_growth","ye",6,-8.10983310485125,1.01701294879624,2.1008979773882
"ucmean","gdp_growth","ye",7,-7.88963972681693,1.02510773475088,2.11052744084339
"ucmean","gdp_growth","ye",8,-8.31467026642827,1.04634685554067,2.13595861889691
"ucmean","gdp_growth","ye",9,-8.82843933027976,1.05113510964696,2.16002801250378
"ucmean","unemp_rate","q",1,-1.34859083249671,0.549935118061956,1.00545182479618
"ucmean","unemp_rate","q",10,-1.58667618154738,0.64986544303415,1.11875934714829
"ucmean","unemp_rate","q",11,-1.63557826307975,0.662091405082852,1.12882644873119
"ucmean","unemp_rate","q",12,-1.63382434691287,0.663803745012582,1.13132650586713
"ucmean","unemp_rate","q",2,-1.39401391126294,0.571696601270053,1.03552424554338
"ucmean","unemp_rate","q",3,-1.36030678065844,0.567893344555748,1.04900792856432
"ucmean","unemp_rate","q",4,-1.3473913564943,0.561392831585307,1.03185224056743
"ucmean","unemp_rate","q",5,-1.37659877854729,0.576012473568542,1.04458242921264
"ucmean","unemp_rate","q",6,-1.41145432380421,0.595235843567155,1.07235053412833
"ucmean","unemp_rate","q",7,-1.49713740826769,0.61195618464459,1.0822614652518
"ucmean","unemp_rate","q",8,-1.49302101552635,0.613446088854972,1.0804978170684
"ucmean","unemp_rate","q",9,-1.54480639734126,0.63747667665324,1.10939497500585
"ucsv","cash_rate","q",1,-0.721297495064053,0.153362882553935,0.298911665572638
"ucsv","cash_rate","q",10,-5.85567132802852,1.15865606749399,1.94558531933029
"ucsv","cash_rate","q",11,-5.2387800917216,1.23603077926643,2.0449726556888
"ucsv","cash_rate","q",12,-4.69291440067753,1.3066033152494,2.12907662489936
"ucsv","cash_rate","q",2,-2.66846102438239,0.278609878413004,0.558174159674699
"ucsv","cash_rate","q",3,-3.68521566313769,0.403169837342119,0.790463337186899
"ucsv","cash_rate","q",4,-4.9986293884718,0.527567900271875,1.00763544504166
"ucsv","cash_rate","q",5,-6.41537335376834,0.651001572326617,1.20449001006939
"ucsv","cash_rate","q",6,-5.83953030867134,0.76451083781221,1.3858038611135
"ucsv","cash_rate","q",7,-6.20256537273533,0.873264595424629,1.55007227241017
"ucsv","cash_rate","q",8,-5.89033993411053,0.972493938770678,1.69613672366989
"ucsv","cash_rate","q",9,-6.20886846556304,1.07094705813746,1.82710901705947
"ucsv","cpi_inflation","cum",10,-11.5083671346327,1.96142117409693,3.65821948057556
"ucsv","cpi_inflation","cum",11,-10.9593307558534,2.1888496451927,4.01951428471785
"ucsv","cpi_inflation","cum",12,-10.4871973833847,2.43098657495926,4.38576134872555
"ucsv","cpi_inflation","cum",2,-2.13808301104627,0.288111338185763,0.617471432020631
"ucsv","cpi_inflation","cum",3,-4.43427726294283,0.461636320258379,0.967752021760839
"ucsv","cpi_inflation","cum",4,-7.01688360918036,0.640190722768115,1.32104450108753
"ucsv","cpi_inflation","cum",5,-10.1028185994968,0.84156440522418,1.69795565599508
"ucsv","cpi_inflation","cum",6,-11.1352746115304,1.0509025827016,2.0809701524735
"ucsv","cpi_inflation","cum",7,-12.0264141675577,1.27378353890134,2.47652345862035
"ucsv","cpi_inflation","cum",8,-11.9173558210875,1.49826045906675,2.87571417649947
"ucsv","cpi_inflation","cum",9,-11.2216075520473,1.7349489843621,3.28118110333092
"ucsv","cpi_inflation","q",1,-0.23367872935757,0.141513342153259,0.296986383697376
"ucsv","cpi_inflation","q",10,-3.79679114974089,0.25995467281199,0.489115415214008
"ucsv","cpi_inflation","q",11,-3.33503003349188,0.266845107462544,0.490028560819273
"ucsv","cpi_inflation","q",12,-5.213482864995,0.267580202005678,0.487752060219494
"ucsv","cpi_inflation","q",2,-0.751497580401869,0.17294853269099,0.35600856899693
"ucsv","cpi_inflation","q",3,-2.0177199387495,0.19104895080794,0.386051421860168
"ucsv","cpi_inflation","q",4,-5.10519034382887,0.201602337898728,0.405395893496237
"ucsv","cpi_inflation","q",5,-4.93132474438316,0.218973009865357,0.433674804559391
"ucsv","cpi_inflation","q",6,-5.69521979629619,0.228104869371229,0.449758870651192
"ucsv","cpi_inflation","q",7,-3.26402759486598,0.24452135244868,0.470943710758943
"ucsv","cpi_inflation","q",8,-3.126492453619,0.252321381590997,0.486465802498566
"ucsv","cpi_inflation","q",9,-4.55102960360241,0.264433335469098,0.501414513405743
"ucsv","cpi_inflation","ye",1,-0.23367872935757,0.141513342153259,0.296986383697376
"ucsv","cpi_inflation","ye",10,-9.78751649060905,0.980629602229032,1.86177282061718
"ucsv","cpi_inflation","ye",11,-9.80742856354436,1.00176427604637,1.88060256116113
"ucsv","cpi_inflation","ye",12,-9.74697290134739,1.01694580017622,1.88135884893987
"ucsv","cpi_inflation","ye",2,-2.13808301104627,0.288111338185763,0.617471432020631
"ucsv","cpi_inflation","ye",3,-4.43427726294283,0.461636320258379,0.967752021760839
"ucsv","cpi_inflation","ye",4,-7.01688360918036,0.640190722768115,1.32104450108753
"ucsv","cpi_inflation","ye",5,-10.6156237950715,0.726498986451759,1.46921306218774
"ucsv","cpi_inflation","ye",6,-13.0075014228999,0.786761904160978,1.57105313348562
"ucsv","cpi_inflation","ye",7,-14.7827381886149,0.847216164875776,1.66376029123698
"ucsv","cpi_inflation","ye",8,-12.6513832996697,0.902285726845064,1.750285403258
"ucsv","cpi_inflation","ye",9,-10.9414004517336,0.949761579743824,1.82108723754488
"ucsv","gdp_growth","cum",10,-2.54710889507888,1.59642779245413,3.02962491245939
"ucsv","gdp_growth","cum",11,-2.55074359100226,1.6751100831647,3.12787698988089
"ucsv","gdp_growth","cum",12,-2.5591310460098,1.70839607921615,3.13137067673476
"ucsv","gdp_growth","cum",2,-11.5496435668542,0.697959575093164,1.746556877096
"ucsv","gdp_growth","cum",3,-6.90323915770799,0.853584678137509,1.9852885397347
"ucsv","gdp_growth","cum",4,-3.67019024114811,0.958235527000795,2.05044313646465
"ucsv","gdp_growth","cum",5,-3.30653814010692,1.04287482952251,2.13044803404407
"ucsv","gdp_growth","cum",6,-3.12111691240304,1.19937063443939,2.4539741856329
"ucsv","gdp_growth","cum",7,-2.89643446082673,1.3225063336617,2.64223262599942
"ucsv","gdp_growth","cum",8,-2.68128637222663,1.41614698081083,2.81787607755205
"ucsv","gdp_growth","cum",9,-2.81239346401156,1.50632967922402,2.94138196302095
"ucsv","gdp_growth","q",1,-Inf,0.46484310330723,1.27521003979328
"ucsv","gdp_growth","q",10,-Inf,0.576425621958205,1.35775978557054
"ucsv","gdp_growth","q",11,-17.5597174161756,0.589415778525814,1.3921521666957
"ucsv","gdp_growth","q",12,-17.7121010318298,0.585461810337784,1.38248835631305
"ucsv","gdp_growth","q",2,-Inf,0.488119338004196,1.28493197829257
"ucsv","gdp_growth","q",3,-Inf,0.512433579383285,1.30655143300358
"ucsv","gdp_growth","q",4,-Inf,0.513153836606876,1.29218466973545
"ucsv","gdp_growth","q",5,-Inf,0.518963663463034,1.30932928097258
"ucsv","gdp_growth","q",6,-Inf,0.54819709087559,1.33716280880145
"ucsv","gdp_growth","q",7,-Inf,0.56788905474751,1.3424410640437
"ucsv","gdp_growth","q",8,-Inf,0.5714686721144,1.3564359762263
"ucsv","gdp_growth","q",9,-Inf,0.575997419894678,1.36426304005027
"ucsv","gdp_growth","ye",1,-Inf,0.464843103307229,1.27521003979328
"ucsv","gdp_growth","ye",10,-5.43232681553029,1.10879725502549,2.16677031486589
"ucsv","gdp_growth","ye",11,-4.33236058431623,1.10785096461474,2.16788605553959
"ucsv","gdp_growth","ye",12,-3.19784832772019,1.09638722529711,2.12741324949472
"ucsv","gdp_growth","ye",2,-11.5496435668542,0.697959575093164,1.746556877096
"ucsv","gdp_growth","ye",3,-6.90323915770799,0.853584678137509,1.9852885397347
"ucsv","gdp_growth","ye",4,-3.67019024114811,0.958235527000795,2.05044313646465
"ucsv","gdp_growth","ye",5,-5.08326787620006,0.9877087209303,2.03825557578982
"ucsv","gdp_growth","ye",6,-5.14437466017312,1.01534804221585,2.06974313388627
"ucsv","gdp_growth","ye",7,-5.38346416229035,1.02977692630883,2.09088168749346
"ucsv","gdp_growth","ye",8,-5.86308176965941,1.04920204095235,2.1329481249382
"ucsv","gdp_growth","ye",9,-5.32457161663795,1.08332328686831,2.2043476851104
"ucsv","unemp_rate","q",1,-2.92851886515172,0.195437825660451,0.482985423366451
"ucsv","unemp_rate","q",10,-1.48108804925681,0.592033648224008,1.03923513668357
"ucsv","unemp_rate","q",11,-1.51458881494646,0.6112029533249,1.07964257416239
"ucsv","unemp_rate","q",12,-1.52997113791013,0.624414493343506,1.0707471877618
"ucsv","unemp_rate","q",2,-2.39091791879189,0.27453087240606,0.604233753338832
"ucsv","unemp_rate","q",3,-2.25594211972579,0.339394758847631,0.707036574434673
"ucsv","unemp_rate","q",4,-1.3735076872475,0.389864722345369,0.782945867783146
"ucsv","unemp_rate","q",5,-1.14017253977737,0.44105081375884,0.866623772945478
"ucsv","unemp_rate","q",6,-1.24477234472156,0.479058370121298,0.929688731555068
"ucsv","unemp_rate","q",7,-1.40537174426755,0.519519418760522,0.984833075464602
"ucsv","unemp_rate","q",8,-1.37391010078708,0.547926341650979,1.01468101959651
"ucsv","unemp_rate","q",9,-1.48053518406666,0.576092373295116,1.04476872821098
