"scheme","variable","bucket","origin","member","weight"
"equal","gdp_growth","medium",66,"ucsv",0.0833333333333333
"equal","gdp_growth","medium",66,"ucmean",0.0833333333333333
"equal","gdp_growth","far",66,"small_minn",0.0833333333333333
"equal","gdp_growth","far",66,"small_ss",0.0833333333333333
"equal","gdp_growth","far",66,"small_sv",0.0833333333333333
"equal","gdp_growth","far",66,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","far",66,"medium_minn",0.0833333333333333
"equal","gdp_growth","far",66,"medium_conj",0.0833333333333333
"equal","gdp_growth","far",66,"small_tight",0.0833333333333333
"equal","gdp_growth","far",66,"small_unres",0.0833333333333333
"equal","gdp_growth","far",66,"rw",0.0833333333333333
"equal","gdp_growth","far",66,"ar4",0.0833333333333333
"equal","gdp_growth","far",66,"ucsv",0.0833333333333333
"equal","gdp_growth","far",66,"ucmean",0.0833333333333333
"equal","gdp_growth","near",67,"small_minn",0.0833333333333333
"equal","gdp_growth","near",67,"small_ss",0.0833333333333333
"equal","gdp_growth","near",67,"small_sv",0.0833333333333333
"equal","gdp_growth","near",67,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","near",67,"medium_minn",0.0833333333333333
"equal","gdp_growth","near",67,"medium_conj",0.0833333333333333
"equal","gdp_growth","near",67,"small_tight",0.0833333333333333
"equal","gdp_growth","near",67,"small_unres",0.0833333333333333
"equal","gdp_growth","near",67,"rw",0.0833333333333333
"equal","gdp_growth","near",67,"ar4",0.0833333333333333
"equal","gdp_growth","near",67,"ucsv",0.0833333333333333
"equal","gdp_growth","near",67,"ucmean",0.0833333333333333
"equal","gdp_growth","medium",67,"small_minn",0.0833333333333333
"equal","gdp_growth","medium",67,"small_ss",0.0833333333333333
"equal","gdp_growth","medium",67,"small_sv",0.0833333333333333
"equal","gdp_growth","medium",67,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","medium",67,"medium_minn",0.0833333333333333
"equal","gdp_growth","medium",67,"medium_conj",0.0833333333333333
"equal","gdp_growth","medium",67,"small_tight",0.0833333333333333
"equal","gdp_growth","medium",67,"small_unres",0.0833333333333333
"equal","gdp_growth","medium",67,"rw",0.0833333333333333
"equal","gdp_growth","medium",67,"ar4",0.0833333333333333
"equal","gdp_growth","medium",67,"ucsv",0.0833333333333333
"equal","gdp_growth","medium",67,"ucmean",0.0833333333333333
"equal","gdp_growth","far",67,"small_minn",0.0833333333333333
"equal","gdp_growth","far",67,"small_ss",0.0833333333333333
"equal","gdp_growth","far",67,"small_sv",0.0833333333333333
"equal","gdp_growth","far",67,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","far",67,"medium_minn",0.0833333333333333
"equal","gdp_growth","far",67,"medium_conj",0.0833333333333333
"equal","gdp_growth","far",67,"small_tight",0.0833333333333333
"equal","gdp_growth","far",67,"small_unres",0.0833333333333333
"equal","gdp_growth","far",67,"rw",0.0833333333333333
"equal","gdp_growth","far",67,"ar4",0.0833333333333333
"equal","gdp_growth","far",67,"ucsv",0.0833333333333333
"equal","gdp_growth","far",67,"ucmean",0.0833333333333333
"equal","gdp_growth","near",68,"small_minn",0.0833333333333333
"equal","gdp_growth","near",68,"small_ss",0.0833333333333333
"equal","gdp_growth","near",68,"small_sv",0.0833333333333333
"equal","gdp_growth","near",68,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","near",68,"medium_minn",0.0833333333333333
"equal","gdp_growth","near",68,"medium_conj",0.0833333333333333
"equal","gdp_growth","near",68,"small_tight",0.0833333333333333
"equal","gdp_growth","near",68,"small_unres",0.0833333333333333
"equal","gdp_growth","near",68,"rw",0.0833333333333333
"equal","gdp_growth","near",68,"ar4",0.0833333333333333
"equal","gdp_growth","near",68,"ucsv",0.0833333333333333
"equal","gdp_growth","near",68,"ucmean",0.0833333333333333
"equal","gdp_growth","medium",68,"small_minn",0.0833333333333333
"equal","gdp_growth","medium",68,"small_ss",0.0833333333333333
"equal","gdp_growth","medium",68,"small_sv",0.0833333333333333
"equal","gdp_growth","medium",68,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","medium",68,"medium_minn",0.0833333333333333
"equal","gdp_growth","medium",68,"medium_conj",0.0833333333333333
"equal","gdp_growth","medium",68,"small_tight",0.0833333333333333
"equal","gdp_growth","medium",68,"small_unres",0.0833333333333333
"equal","gdp_growth","medium",68,"rw",0.0833333333333333
"equal","gdp_growth","medium",68,"ar4",0.0833333333333333
"equal","gdp_growth","medium",68,"ucsv",0.0833333333333333
"equal","gdp_growth","medium",68,"ucmean",0.0833333333333333
"equal","gdp_growth","far",68,"small_minn",0.0833333333333333
"equal","gdp_growth","far",68,"small_ss",0.0833333333333333
"equal","gdp_growth","far",68,"small_sv",0.0833333333333333
"equal","gdp_growth","far",68,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","far",68,"medium_minn",0.0833333333333333
"equal","gdp_growth","far",68,"medium_conj",0.0833333333333333
"equal","gdp_growth","far",68,"small_tight",0.0833333333333333
"equal","gdp_growth","far",68,"small_unres",0.0833333333333333
"equal","gdp_growth","far",68,"rw",0.0833333333333333
"equal","gdp_growth","far",68,"ar4",0.0833333333333333
"equal","gdp_growth","far",68,"ucsv",0.0833333333333333
"equal","gdp_growth","far",68,"ucmean",0.0833333333333333
"equal","gdp_growth","near",69,"small_minn",0.0833333333333333
"equal","gdp_growth","near",69,"small_ss",0.0833333333333333
"equal","gdp_growth","near",69,"small_sv",0.0833333333333333
"equal","gdp_growth","near",69,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","near",69,"medium_minn",0.0833333333333333
"equal","gdp_growth","near",69,"medium_conj",0.0833333333333333
"equal","gdp_growth","near",69,"small_tight",0.0833333333333333
"equal","gdp_growth","near",69,"small_unres",0.0833333333333333
"equal","gdp_growth","near",69,"rw",0.0833333333333333
"equal","gdp_growth","near",69,"ar4",0.0833333333333333
"equal","gdp_growth","near",69,"ucsv",0.0833333333333333
"equal","gdp_growth","near",69,"ucmean",0.0833333333333333
"equal","gdp_growth","medium",69,"small_minn",0.0833333333333333
"equal","gdp_growth","medium",69,"small_ss",0.0833333333333333
"equal","gdp_growth","medium",69,"small_sv",0.0833333333333333
"equal","gdp_growth","medium",69,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","medium",69,"medium_minn",0.0833333333333333
"equal","gdp_growth","medium",69,"medium_conj",0.0833333333333333
"equal","gdp_growth","medium",69,"small_tight",0.0833333333333333
"equal","gdp_growth","medium",69,"small_unres",0.0833333333333333
"equal","gdp_growth","medium",69,"rw",0.0833333333333333
"equal","gdp_growth","medium",69,"ar4",0.0833333333333333
"equal","gdp_growth","medium",69,"ucsv",0.0833333333333333
"equal","gdp_growth","medium",69,"ucmean",0.0833333333333333
"equal","gdp_growth","far",69,"small_minn",0.0833333333333333
"equal","gdp_growth","far",69,"small_ss",0.0833333333333333
"equal","gdp_growth","far",69,"small_sv",0.0833333333333333
"equal","gdp_growth","far",69,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","far",69,"medium_minn",0.0833333333333333
"equal","gdp_growth","far",69,"medium_conj",0.0833333333333333
"equal","gdp_growth","far",69,"small_tight",0.0833333333333333
"equal","gdp_growth","far",69,"small_unres",0.0833333333333333
"equal","gdp_growth","far",69,"rw",0.0833333333333333
"equal","gdp_growth","far",69,"ar4",0.0833333333333333
"equal","gdp_growth","far",69,"ucsv",0.0833333333333333
"equal","gdp_growth","far",69,"ucmean",0.0833333333333333
"equal","gdp_growth","near",70,"small_minn",0.0833333333333333
"equal","gdp_growth","near",70,"small_ss",0.0833333333333333
"equal","gdp_growth","near",70,"small_sv",0.0833333333333333
"equal","gdp_growth","near",70,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","near",70,"medium_minn",0.0833333333333333
"equal","gdp_growth","near",70,"medium_conj",0.0833333333333333
"equal","gdp_growth","near",70,"small_tight",0.0833333333333333
"equal","gdp_growth","near",70,"small_unres",0.0833333333333333
"equal","gdp_growth","near",70,"rw",0.0833333333333333
"equal","gdp_growth","near",70,"ar4",0.0833333333333333
"equal","gdp_growth","near",70,"ucsv",0.0833333333333333
"equal","gdp_growth","near",70,"ucmean",0.0833333333333333
"equal","gdp_growth","medium",70,"small_minn",0.0833333333333333
"equal","gdp_growth","medium",70,"small_ss",0.0833333333333333
"equal","gdp_growth","medium",70,"small_sv",0.0833333333333333
"equal","gdp_growth","medium",70,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","medium",70,"medium_minn",0.0833333333333333
"equal","gdp_growth","medium",70,"medium_conj",0.0833333333333333
"equal","gdp_growth","medium",70,"small_tight",0.0833333333333333
"equal","gdp_growth","medium",70,"small_unres",0.0833333333333333
"equal","gdp_growth","medium",70,"rw",0.0833333333333333
"equal","gdp_growth","medium",70,"ar4",0.0833333333333333
"equal","gdp_growth","medium",70,"ucsv",0.0833333333333333
"equal","gdp_growth","medium",70,"ucmean",0.0833333333333333
"equal","gdp_growth","far",70,"small_minn",0.0833333333333333
"equal","gdp_growth","far",70,"small_ss",0.0833333333333333
"equal","gdp_growth","far",70,"small_sv",0.0833333333333333
"equal","gdp_growth","far",70,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","far",70,"medium_minn",0.0833333333333333
"equal","gdp_growth","far",70,"medium_conj",0.0833333333333333
"equal","gdp_growth","far",70,"small_tight",0.0833333333333333
"equal","gdp_growth","far",70,"small_unres",0.0833333333333333
"equal","gdp_growth","far",70,"rw",0.0833333333333333
"equal","gdp_growth","far",70,"ar4",0.0833333333333333
"equal","gdp_growth","far",70,"ucsv",0.0833333333333333
"equal","gdp_growth","far",70,"ucmean",0.0833333333333333
"equal","gdp_growth","near",71,"small_minn",0.0833333333333333
"equal","gdp_growth","near",71,"small_ss",0.0833333333333333
"equal","gdp_growth","near",71,"small_sv",0.0833333333333333
"equal","gdp_growth","near",71,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","near",71,"medium_minn",0.0833333333333333
"equal","gdp_growth","near",71,"medium_conj",0.0833333333333333
"equal","gdp_growth","near",71,"small_tight",0.0833333333333333
"equal","gdp_growth","near",71,"small_unres",0.0833333333333333
"equal","gdp_growth","near",71,"rw",0.0833333333333333
"equal","gdp_growth","near",71,"ar4",0.0833333333333333
"equal","gdp_growth","near",71,"ucsv",0.0833333333333333
"equal","gdp_growth","near",71,"ucmean",0.0833333333333333
"equal","gdp_growth","medium",71,"small_minn",0.0833333333333333
"equal","gdp_growth","medium",71,"small_ss",0.0833333333333333
"equal","gdp_growth","medium",71,"small_sv",0.0833333333333333
"equal","gdp_growth","medium",71,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","medium",71,"medium_minn",0.0833333333333333
"equal","gdp_growth","medium",71,"medium_conj",0.0833333333333333
"equal","gdp_growth","medium",71,"small_tight",0.0833333333333333
"equal","gdp_growth","medium",71,"small_unres",0.0833333333333333
"equal","gdp_growth","medium",71,"rw",0.0833333333333333
"equal","gdp_growth","medium",71,"ar4",0.0833333333333333
"equal","gdp_growth","medium",71,"ucsv",0.0833333333333333
"equal","gdp_growth","medium",71,"ucmean",0.0833333333333333
"equal","gdp_growth","far",71,"small_minn",0.0833333333333333
"equal","gdp_growth","far",71,"small_ss",0.0833333333333333
"equal","gdp_growth","far",71,"small_sv",0.0833333333333333
"equal","gdp_growth","far",71,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","far",71,"medium_minn",0.0833333333333333
"equal","gdp_growth","far",71,"medium_conj",0.0833333333333333
"equal","gdp_growth","far",71,"small_tight",0.0833333333333333
"equal","gdp_growth","far",71,"small_unres",0.0833333333333333
"equal","gdp_growth","far",71,"rw",0.0833333333333333
"equal","gdp_growth","far",71,"ar4",0.0833333333333333
"equal","gdp_growth","far",71,"ucsv",0.0833333333333333
"equal","gdp_growth","far",71,"ucmean",0.0833333333333333
"equal","gdp_growth","near",72,"small_minn",0.0833333333333333
"equal","gdp_growth","near",72,"small_ss",0.0833333333333333
"equal","gdp_growth","near",72,"small_sv",0.0833333333333333
"equal","gdp_growth","near",72,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","near",72,"medium_minn",0.0833333333333333
"equal","gdp_growth","near",72,"medium_conj",0.0833333333333333
"equal","gdp_growth","near",72,"small_tight",0.0833333333333333
"equal","gdp_growth","near",72,"small_unres",0.0833333333333333
"equal","gdp_growth","near",72,"rw",0.0833333333333333
"equal","gdp_growth","near",72,"ar4",0.0833333333333333
"equal","gdp_growth","near",72,"ucsv",0.0833333333333333
"equal","gdp_growth","near",72,"ucmean",0.0833333333333333
"equal","gdp_growth","medium",72,"small_minn",0.0833333333333333
"equal","gdp_growth","medium",72,"small_ss",0.0833333333333333
"equal","gdp_growth","medium",72,"small_sv",0.0833333333333333
"equal","gdp_growth","medium",72,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","medium",72,"medium_minn",0.0833333333333333
"equal","gdp_growth","medium",72,"medium_conj",0.0833333333333333
"equal","gdp_growth","medium",72,"small_tight",0.0833333333333333
"equal","gdp_growth","medium",72,"small_unres",0.0833333333333333
"equal","gdp_growth","medium",72,"rw",0.0833333333333333
"equal","gdp_growth","medium",72,"ar4",0.0833333333333333
"equal","gdp_growth","medium",72,"ucsv",0.0833333333333333
"equal","gdp_growth","medium",72,"ucmean",0.0833333333333333
"equal","gdp_growth","far",72,"small_minn",0.0833333333333333
"equal","gdp_growth","far",72,"small_ss",0.0833333333333333
"equal","gdp_growth","far",72,"small_sv",0.0833333333333333
"equal","gdp_growth","far",72,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","far",72,"medium_minn",0.0833333333333333
"equal","gdp_growth","far",72,"medium_conj",0.0833333333333333
"equal","gdp_growth","far",72,"small_tight",0.0833333333333333
"equal","gdp_growth","far",72,"small_unres",0.0833333333333333
"equal","gdp_growth","far",72,"rw",0.0833333333333333
"equal","gdp_growth","far",72,"ar4",0.0833333333333333
"equal","gdp_growth","far",72,"ucsv",0.0833333333333333
"equal","gdp_growth","far",72,"ucmean",0.0833333333333333
"equal","gdp_growth","near",73,"small_minn",0.0833333333333333
"equal","gdp_growth","near",73,"small_ss",0.0833333333333333
"equal","gdp_growth","near",73,"small_sv",0.0833333333333333
"equal","gdp_growth","near",73,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","near",73,"medium_minn",0.0833333333333333
"equal","gdp_growth","near",73,"medium_conj",0.0833333333333333
"equal","gdp_growth","near",73,"small_tight",0.0833333333333333
"equal","gdp_growth","near",73,"small_unres",0.0833333333333333
"equal","gdp_growth","near",73,"rw",0.0833333333333333
"equal","gdp_growth","near",73,"ar4",0.0833333333333333
"equal","gdp_growth","near",73,"ucsv",0.0833333333333333
"equal","gdp_growth","near",73,"ucmean",0.0833333333333333
"equal","gdp_growth","medium",73,"small_minn",0.0833333333333333
"equal","gdp_growth","medium",73,"small_ss",0.0833333333333333
"equal","gdp_growth","medium",73,"small_sv",0.0833333333333333
"equal","gdp_growth","medium",73,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","medium",73,"medium_minn",0.0833333333333333
"equal","gdp_growth","medium",73,"medium_conj",0.0833333333333333
"equal","gdp_growth","medium",73,"small_tight",0.0833333333333333
"equal","gdp_growth","medium",73,"small_unres",0.0833333333333333
"equal","gdp_growth","medium",73,"rw",0.0833333333333333
"equal","gdp_growth","medium",73,"ar4",0.0833333333333333
"equal","gdp_growth","medium",73,"ucsv",0.0833333333333333
"equal","gdp_growth","medium",73,"ucmean",0.0833333333333333
"equal","gdp_growth","far",73,"small_minn",0.0833333333333333
"equal","gdp_growth","far",73,"small_ss",0.0833333333333333
"equal","gdp_growth","far",73,"small_sv",0.0833333333333333
"equal","gdp_growth","far",73,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","far",73,"medium_minn",0.0833333333333333
"equal","gdp_growth","far",73,"medium_conj",0.0833333333333333
"equal","gdp_growth","far",73,"small_tight",0.0833333333333333
"equal","gdp_growth","far",73,"small_unres",0.0833333333333333
"equal","gdp_growth","far",73,"rw",0.0833333333333333
"equal","gdp_growth","far",73,"ar4",0.0833333333333333
"equal","gdp_growth","far",73,"ucsv",0.0833333333333333
"equal","gdp_growth","far",73,"ucmean",0.0833333333333333
"equal","gdp_growth","near",74,"small_minn",0.0833333333333333
"equal","gdp_growth","near",74,"small_ss",0.0833333333333333
"equal","gdp_growth","near",74,"small_sv",0.0833333333333333
"equal","gdp_growth","near",74,"small_loose_p5",0.0833333333333333
"equal","gdp_growth","near",74,"medium_minn",0.0833333333333333
"equal","gdp_growth","near",74,"medium_conj",0.0833333333333333
"equal","gdp_growth","near",74,"small_tight",0.0833333333333333
"equal","gdp_growth","near",74,"small_unres",0.0833333333333333
"equal","gdp_growth","near",74,"rw",0.0833333333333333
"equal","gdp_growth","near",74,"ar4",0.0833333333333333
