"member","variable","measure","h","logdens","crps","rmse"
"ar4","gdp_growth","q",12,-1.8298597118424,0.30624193747921,0.663319420864604
"ar4","gdp_growth","q",2,-0.713790433978478,0.274513324787449,0.604335120985648
"ar4","gdp_growth","q",3,-0.668287591353648,0.277535244788683,0.62675023313941
"ar4","gdp_growth","q",4,-1.06677926344325,0.285050123339632,0.616094125803718
"ar4","gdp_growth","q",5,-2.1772582584788,0.294794402877886,0.628505793928149
"ar4","gdp_growth","q",6,-2.01562954770684,0.293613412180043,0.627703401682054
"ar4","gdp_growth","q",7,-2.37344764598678,0.297046177716862,0.632844345010739
"ar4","gdp_growth","q",8,-1.94654009505809,0.295528935750582,0.635878894521211
"ar4","gdp_growth","q",9,-2.01704605350974,0.299502899655128,0.64521507121026
"ar4","gdp_growth","ye",1,-0.672838094242376,0.279761682240496,0.611885172204957
"ar4","gdp_growth","ye",10,-1.50047682814032,0.618195447830037,1.09418221398283
"ar4","gdp_growth","ye",11,-1.49046340259842,0.610831710105264,1.08870651994317
"ar4","gdp_growth","ye",12,-1.54312726129323,0.621060354088724,1.08929967924863
"ar4","gdp_growth","ye",2,-1.01268833636592,0.378608637190475,0.74645306745936
"ar4","gdp_growth","ye",3,-1.29147477359785,0.487671766045707,0.887378685196151
"ar4","gdp_growth","ye",4,-1.50243350846817,0.60659851991831,1.07376934744527
"ar4","gdp_growth","ye",5,-1.44471935869884,0.587100373916427,1.05091396855328
"ar4","gdp_growth","ye",6,-1.46847043388848,0.597168689263251,1.06795163484074
"ar4","gdp_growth","ye",7,-1.4919676503088,0.604594857668553,1.07758221458823
"ar4","gdp_growth","ye",8,-1.53250111006207,0.61440554160402,1.07969219383055
"ar4","gdp_growth","ye",9,-1.49092023449762,0.608339209389665,1.08503740274142
"ar4","unemp_rate","q",1,0.305233995967415,0.0947567060317916,0.173476777475193
"ar4","unemp_rate","q",10,-1.8428986673864,0.540024929028302,0.956283502636755
"ar4","unemp_rate","q",11,-1.71516677538954,0.563804630189164,0.97260128571451
"ar4","unemp_rate","q",12,-1.83384425754436,0.587616922920562,0.989004976627811
"ar4","unemp_rate","q",2,-0.100171616979166,0.153939036502052,0.300776875034952
"ar4","unemp_rate","q",3,-0.388422870954395,0.219530849572613,0.454900361320192
"ar4","unemp_rate","q",4,-1.29341970987097,0.293662696928101,0.597569869539169
"ar4","unemp_rate","q",5,-1.18867287827608,0.362240134073196,0.717998988189641
"ar4","unemp_rate","q",6,-1.3453844403349,0.405887381998324,0.790561204202784
"ar4","unemp_rate","q",7,-1.74507414048193,0.445640579120746,0.855150151370667
"ar4","unemp_rate","q",8,-2.00747473063361,0.480581038947016,0.898500020280146
"ar4","unemp_rate","q",9,-2.13030669493914,0.514292650768468,0.933003913816384
"combo_bma","cash_rate","q",1,-0.0799610403254603,0.0933334991497804,0.197460368341163
"combo_bma","cash_rate","q",10,-2.39627269498957,1.29848248592862,2.15842049334587
"combo_bma","cash_rate","q",11,-2.51311626683827,1.41497359388704,2.2811146196352
"combo_bma","cash_rate","q",12,-2.6281480923048,1.50760976033514,2.38673991519472
"combo_bma","cash_rate","q",2,-0.806583601575667,0.193607433031324,0.387312033977022
"combo_bma","cash_rate","q",3,-1.32223996940946,0.330368409700949,0.631940859141182
"combo_bma","cash_rate","q",4,-1.48036630927735,0.491004627316356,0.907490714978847
"combo_bma","cash_rate","q",5,-1.58828635299467,0.682905450194137,1.28512532417852
"combo_bma","cash_rate","q",6,-1.77973833664138,0.810796787156647,1.48967938910522
"combo_bma","cash_rate","q",7,-1.98829189072087,0.943504453178622,1.67862004018813
"combo_bma","cash_rate","q",8,-2.11420982790983,1.04821271564007,1.85067262588957
"combo_bma","cash_rate","q",9,-2.26401947707396,1.19642848942531,2.01772889375178
"combo_bma","cpi_inflation","cum",10,-4.58029385819113,1.98463308608375,3.60798630729808
"combo_bma","cpi_inflation","cum",11,-4.74562726826324,2.20109639174148,3.92070054679119
"combo_bma","cpi_inflation","cum",12,-4.87285632563245,2.45739427657716,4.27504123765587
"combo_bma","cpi_inflation","cum",2,-0.780725853393893,0.299504170571526,0.658547446681948
"combo_bma","cpi_inflation","cum",3,-1.60794399830284,0.481800211544359,1.03195795765691
